4 1:16.7059468498666 2:27.4109549562794 3:28.2989488106107 4:18.6533680668311 5:15.614881688271 6:23.9283465947732 7:24.1017219177993 8:17.6795231227894 9:24.5350553424582 10:24.0606818935341 11:32.9167190295367 12:8.89356006485399 13:39.1330460661307 14:37.1338001738642 15:10.4762863959029 16:9.15648083780328 17:40.6968688521277 18:35.4423166599892 19:10.7401552377028 20:153.151583202489 21:161.143235142548 22:168.718983907418 23:155.230598194033 24:155.921175844405 25:156.687398217082 26:111.615495073642 27:112.38826987718 28:112.808598547505 29:103.77461361002 30:127.417262611832 31:144.198964285985 32:62.4128677348799 33:68.2031659974927 34:74.5267567882112 35:145.806970057996 36:146.879738856894 37:148.896194754426 38:20.5320343162332 39:20.0570861143725 40:-39.1413185426167 41:-37.1786217604365 42:-59.5002686551639 43:-32.9454686355725 44:6.28939590283803 45:-14.5258704466479 46:-8.71743406568255 47:1.05058738163539 48:-12.062680040087 49:-0.226852553231376 50:0.0107841685638841 51:0.0502431311772558 52:0.195019859333646 53:0.427027116623843 54:-0.000196241945423268 
4 1:16.6905191941726 2:27.4858507448175 3:28.6570411164794 4:18.1064490840009 5:15.796974529387 6:23.6730410392481 7:24.3507580752291 8:18.2178733056156 9:24.4101200530601 10:23.9280157209304 11:32.7515336814598 12:8.94740018870777 13:39.342254218071 14:37.0705153679434 15:10.4155467495103 16:9.13281465301224 17:40.5482196829971 18:35.554541550166 19:10.8353580381152 20:151.952472117543 21:159.067204632475 22:165.6021053636 23:154.02502525929 24:155.16939094423 25:156.276964251244 26:111.296292174451 27:112.103591810459 28:112.95961434221 29:108.876772872862 30:125.699406079333 31:144.850725322969 32:56.9071796229403 33:63.8968389333833 34:70.5165675132315 35:141.395466068273 36:142.864823722301 37:143.874598859064 38:20.0414441630874 39:19.6575711100874 40:-38.1606753653204 41:-36.7914521148507 42:-59.743208952353 43:-32.6879193839912 44:6.74712317930141 45:-14.9933918051317 46:-7.77153498689893 47:1.66404112963609 48:-11.7740540437295 49:-1.09531073503091 50:0.0155935470047275 51:0.0478773826177715 52:0.202927372549577 53:0.434779948553596 54:0.0158009970980446 
4 1:16.7737129143417 2:27.2340822989449 3:28.607752363124 4:18.393955407626 5:16.0703213072393 6:23.8417709253205 7:24.3995173019912 8:18.2040240430965 9:24.414707014722 10:24.1397794253855 11:32.9887101056927 12:8.91367111638258 13:39.0161845594643 14:37.3645683701542 15:10.4509987539748 16:9.18733845201418 17:40.4729728899487 18:35.4761999844912 19:10.8232475411745 20:150.774897081879 21:159.723917428404 22:165.89682267947 23:154.960474393161 24:155.696450574103 25:156.282052418826 26:111.741178017129 27:112.959634848951 28:113.859875443066 29:111.496152226442 30:129.524761562544 31:148.635085937924 32:57.606599192799 33:65.2914899317537 34:73.036474401767 35:143.946944682066 36:145.227405483606 37:147.091701864981 38:19.9252992868423 39:19.5067681477103 40:-39.0932630695088 41:-37.1137804758381 42:-60.0010960454672 43:-32.9741770308726 44:6.48679179205021 45:-15.2857416742285 46:-7.63955418492707 47:1.72744065942899 48:-11.2639403679001 49:-0.678179969250316 50:0.0132665539112171 51:0.0475768862334549 52:0.189110520269003 53:0.386545890890792 54:-0.00175400331000895 
4 1:16.8187966827747 2:27.3051286310581 3:28.017202610692 4:18.7552954842865 5:16.3919608721195 6:23.8179870988747 7:24.1629790126422 8:18.1227994698696 9:24.4503643088217 10:24.1470220562471 11:33.0375562893041 12:8.81723689492766 13:39.0710586908813 14:37.1770082524841 15:10.471973525756 16:9.23925736969566 17:40.667793345387 18:35.1841334437041 19:10.8670583954829 20:154.723305633183 21:159.684027522129 22:165.079600548725 23:154.79220665706 24:155.800578892984 25:156.280409770806 26:112.839626894629 27:113.131111026151 28:113.693322481434 29:110.371820871209 30:132.16616211658 31:149.160365290691 32:59.4999938622322 33:67.5178788252527 34:73.0297577187185 35:143.066812914197 36:144.262089687969 37:145.233639033034 38:19.6479420001442 39:19.2274621612317 40:-39.6149303864788 41:-36.8013229724523 42:-59.9679143847646 43:-33.5484559276468 44:6.41456214157311 45:-15.3718745789012 46:-7.19960025838903 47:2.11599002013335 48:-12.3191330883954 49:-2.38825984903284 50:0.0138557843126311 51:0.0428420836575812 52:0.169950557293319 53:0.38018079529729 54:-0.0170012925008581 
5 1:13.3520961938851 2:21.6678351165099 3:23.7012173953185 4:19.3359678221546 5:13.0599089957058 6:20.9790824822911 7:21.5551837550092 8:20.6572630989908 9:21.3919403287052 10:23.6273338140713 11:32.1774252630217 12:8.92683765174401 13:34.7354770293255 14:34.4547326044621 15:11.6700741813759 16:8.47418893726431 17:35.8620993185534 18:33.7406070921245 19:10.0688441633544 20:145.340052026316 21:153.714380987455 22:160.119973774661 23:57.0563333117708 24:65.0920679031896 25:67.819082464663 26:160.778281847298 27:169.063836632281 28:171.18074779448 29:120.199908809711 30:137.478196155062 31:158.005246384558 32:58.1251238627419 33:66.748968537586 34:70.5005108524611 35:148.577443242374 36:167.752450501144 37:172.865933769552 38:35.383048302987 39:36.0596603768713 40:-36.8621956995305 41:-39.6219574791544 42:7.49880759155049 43:-15.6953552135212 44:9.672421786715 45:-11.147058168974 46:-15.6101885963889 47:-10.8769837547751 48:-7.32735290246851 49:-2.70355834680445 50:0.0120654836007032 51:0.036202145216766 52:0.206380731132738 53:0.0370388416371261 54:0.00599404190926256 
5 1:13.526870019039 2:22.7023844859211 3:24.0584017771635 4:19.3974546679458 5:13.2385893450311 6:20.9742955787338 7:22.2594677151682 8:21.268949448534 9:21.3562276232057 10:23.6363204361757 11:32.3479682024049 12:8.91241036680305 13:34.874894829612 14:34.4471443773682 15:14.0992875179948 16:8.49452299804295 17:35.8814997478874 18:33.7910836566057 19:10.2100018237797 20:144.560222551439 21:152.517039132983 22:160.265004627325 23:56.0727660892418 24:62.2369903732341 25:67.3939174804744 26:166.823975789862 27:169.009012849387 28:171.215187685327 29:127.423313251384 30:138.972306468171 31:154.32716158034 32:56.1991479570254 33:65.1942577664485 34:70.0997606181097 35:159.028110829762 36:167.356833972555 37:171.602133336721 38:35.1637356196131 39:36.7426919937134 40:-36.3215949067048 41:-40.0997683831624 42:6.71314418315887 43:-16.7673304251262 44:9.7844688807215 45:-11.5579133108258 46:-15.954270362854 47:-11.1515702520098 48:-8.16816466195243 49:-3.31040586744036 50:0.0116303272873037 51:0.0363509276094893 52:0.113721773637411 53:0.0301736984646703 54:0.00582539985374044 
5 1:13.0277819082404 2:22.383597241084 3:24.0445905318618 4:19.2152134062493 5:12.9940949298601 6:20.9264757160707 7:24.1215851787117 8:21.7893947664615 9:21.3275592559085 10:23.6850681873663 11:32.4293038642224 12:8.98472416046677 13:35.2139229647783 14:34.1481161834887 15:14.167371592798 16:8.40703768051346 17:36.0572036575211 18:33.5988067497809 19:10.2994998069427 20:133.781193980727 21:150.554221265894 22:158.042931947684 23:55.5878060926083 24:63.2340979012157 25:68.2926585379108 26:166.007047987551 27:170.002745988082 28:172.70524191156 29:124.119673907701 30:140.039903827111 31:151.539374136722 32:53.1606657712174 33:59.7338335171843 34:67.0783357154696 35:157.964053954328 36:165.892061256315 37:173.410511828464 38:34.8623515434668 39:36.1392617225647 40:-36.1792503108441 41:-39.7137241044515 42:6.99817934926127 43:-16.5177519734896 44:9.31704071625857 45:-13.9108548019554 46:-16.3344218697346 47:-11.6924591467414 48:-8.04726237982092 49:-2.95087787466989 50:0.0404604914507356 51:0.0326056734013435 52:0.151747029161157 53:0.0343697423957565 54:0.115677769299046 
5 1:13.6323970491007 2:22.7712595737343 3:23.915980634114 4:19.5903114242122 5:13.6414868732285 6:21.0268143577353 7:24.024976317088 8:20.7277139926283 9:21.3067176861148 10:23.6540849712053 11:32.3943246481536 12:8.95987971280178 13:35.1352236757263 14:34.3590235984769 15:13.2817544089514 16:8.41555744683705 17:36.084484352267 18:33.6674311686493 19:10.0863581123433 20:139.320634429117 21:151.312823871086 22:160.051705974859 23:55.7776624411635 24:61.5448434851655 25:66.5149591443398 26:165.405699938419 27:168.124558329009 28:171.11448773915 29:123.848707508764 30:147.023995626612 31:158.304102758806 32:56.6227739777269 33:60.3765396756155 34:69.203705626606 35:156.853558711252 36:161.012852672431 37:172.562148023388 38:34.5866930316871 39:36.6505979232385 40:-35.9800079758738 41:-37.9863987716151 42:6.45870492911675 43:-16.838849472328 44:8.25194147690921 45:-15.0281021135374 46:-16.9712714745965 47:-12.1498997782318 48:-9.07947311938648 49:-3.72963757582114 50:0.0824441510506479 51:0.0336495655456915 52:0.221687972389626 53:0.0312178138837306 54:0.0151435721237479 
5 1:14.1846550104158 2:22.4492580312429 3:23.857568510313 4:19.5467963550373 5:13.3853882219491 6:21.0560826856636 7:26.1095955785708 8:20.7559099414236 9:21.3213725131282 10:23.5990217723835 11:32.32307251384 12:8.96509236664617 13:35.1259004448526 14:34.4332817547461 15:13.2605127627186 16:8.42472684594402 17:36.0031103485956 18:33.6784731451927 19:10.0102473881208 20:138.17774851042 21:152.546324226968 22:161.000896015357 23:58.2606523333308 24:62.5461567501286 25:67.821700317967 26:164.048834919735 27:166.199989379411 28:167.844393555856 29:139.165267594063 30:150.619549519821 31:161.419344286114 32:56.3381524394423 33:56.9710055153553 34:58.3781308247746 35:156.839257168538 36:157.574756611771 37:160.684559471218 38:34.5260531682035 39:36.150683797356 40:-36.0394802322422 41:-37.2632161322711 42:6.47089349618857 43:-16.7493586630925 44:8.48144942867583 45:-16.8938601200563 46:-17.3945274905882 47:-12.2717798620031 48:-8.85827057603477 49:-2.84051204073256 50:0.185273392276902 51:0.0244774954176285 52:0.14461767141793 53:0.0296587605588132 54:0.205140958799252 
5 1:13.4715593066866 2:22.6710625312411 3:24.5731188052161 4:19.9907130361803 5:13.1054776370613 6:21.0737666769006 7:26.4100339591082 8:20.6684816741019 9:21.3435178165616 10:23.6906650795126 11:32.43863111411 12:8.94666921998818 13:35.620777055004 14:33.9925069358599 15:14.0581744398698 16:8.42147669617163 17:36.4262894425894 18:33.3602829841697 19:10.0957076862042 20:119.341180218356 21:149.439525382782 22:160.269323790772 23:54.8997269236073 24:59.8796239221639 25:65.5226290052197 26:164.266924717913 27:167.033510053264 28:171.463608581482 29:141.438089363069 30:147.920610202631 31:157.742737920973 32:53.2392493308492 33:56.0733878914739 34:58.0999981722597 35:159.867364134057 36:160.860431096889 37:161.748557539053 38:34.3649022813354 39:36.647699251771 40:-35.7262148708105 41:-37.4390059177365 42:6.32438406348228 43:-17.4910567062242 44:8.75375907335962 45:-16.8899286804455 46:-17.6163492883955 47:-12.1148933683123 48:-8.76185894012451 49:-2.69010135105678 50:0.429782374369179 51:0.0325212387506294 52:0.124719683208699 53:0.039311032353547 54:0.519564377751241 
5 1:14.6689616893776 2:23.8661862760163 3:24.0960139119386 4:19.7054126979247 5:12.5978378239535 6:20.9186659892299 7:27.2023537054775 8:21.1457841650378 9:21.4805789272353 10:23.5962550762662 11:32.3436887158638 12:8.99174636108522 13:35.1568181320068 14:34.4392407225872 15:12.0053782515531 16:8.45416115682436 17:36.3982432727883 18:33.4472551919366 19:10.1395907685851 20:143.676577378398 21:153.217238869519 22:161.257975417503 23:55.4505427865922 24:57.6373935317208 25:64.8910893355118 26:164.392555865262 27:166.024634706907 28:170.087261027023 29:120.80712911802 30:145.504361845996 31:155.732381278995 32:53.6154703198058 33:55.4187312684969 34:56.4838601440468 35:156.113158764717 36:159.064394947636 37:161.083857354416 38:34.2438181862235 39:36.9825757832991 40:-35.6918199401763 41:-37.6080736931827 42:4.78166650152869 43:-18.5568111689968 44:9.1430212267571 45:-17.0230485033244 46:-17.8151653872596 47:-12.5674148400625 48:-9.72644057538774 49:-2.56375869115194 50:0.0149629970257749 51:0.0366259518748632 52:0.0946768492935271 53:0.0401129340272919 54:0.00678267519146959 
5 1:14.9774775731754 2:24.2172024785194 3:24.4702954613602 4:19.6949934522308 5:13.4551519070429 6:20.9628445016309 7:26.065401003255 8:21.027197285772 9:21.4365941194026 10:23.6196102269676 11:32.3280228078811 12:9.0422110442597 13:34.8220883806458 14:34.8097919644776 15:14.1663350522799 16:8.48244721259217 17:35.9085299987246 18:33.8291423531809 19:10.2778051173032 20:144.366642131224 21:153.260660620389 22:158.697439509698 23:56.4655319048499 24:57.2219264747541 25:57.7820530856958 26:165.107288561639 27:165.765321889293 28:166.296112535706 29:144.267702358247 30:150.694552121724 31:156.112117629502 32:55.13947352631 33:56.1017362691278 34:57.4447261301667 35:155.455930778305 36:157.64087625321 37:159.067997206952 38:33.6355980332584 39:37.018342030375 40:-35.7626583682348 41:-37.5115024716887 42:4.65512002167636 43:-18.9091828894125 44:8.11874364336876 45:-16.8496355720579 46:-18.7378158308055 47:-13.0782532365355 48:-9.67620790821232 49:-2.410343575151 50:0.0131050012954394 51:0.0301108559958806 52:0.100136160155896 53:0.0319224261630429 54:0.00840157355616972 
5 1:14.7289084299442 2:24.534884206287 3:24.6954542741709 4:19.287232716513 5:14.0249029323301 6:21.046344227033 7:25.5646253450142 8:20.8418846487995 9:21.5665489974779 10:23.4499779866148 11:32.0529036670284 12:9.14147444773789 13:35.2892726727126 14:34.8039504921299 15:11.5229051537473 16:8.42183958355603 17:36.1407848004951 18:33.8647248020406 19:10.0730827746599 20:138.537674311384 21:150.301166971697 22:158.235099197511 23:55.8260672198403 24:57.247791554171 25:58.3329778107442 26:161.423624967586 27:162.628987131582 28:164.851913415015 29:142.419573928363 30:151.807678470793 31:157.333935110916 32:56.267486910126 33:57.7926668535031 34:59.807380141346 35:153.763115019189 36:155.866483864058 37:158.656149545706 38:33.3366717941858 39:37.0502290391439 40:-35.6048902647721 41:-37.6232868010128 42:5.21479983990257 43:-18.4252073283534 44:8.25338909352148 45:-16.0653713335459 46:-18.927001953125 47:-12.8317291672165 48:-9.50756556278951 49:-1.90605376217816 50:0.0379749923528092 51:0.0442975468306509 52:0.0476635237257661 53:0.0470411828760684 54:0.0717402332823251 
5 1:14.862463190522 2:24.3348006199285 3:24.5029338079585 4:19.0237692056404 5:13.5155296983545 6:20.9624364091486 7:26.7398436578568 8:21.4670657065284 9:21.1994819999064 10:23.3317528328083 11:31.922665335123 12:9.11202601922323 13:34.9300286147559 14:34.6641655690908 15:14.1637212701694 16:8.46335732139981 17:36.1408067142584 18:33.5599252537025 19:10.2101060570091 20:139.636221418949 21:149.583316213488 22:157.395621635011 23:55.4967795174284 24:56.2750333656265 25:57.457165998339 26:158.472439723512 27:161.957646675719 28:165.028608529286 29:142.379520672663 30:148.440784921973 31:154.525456870049 32:52.9307603463594 33:54.6395531957676 34:56.4261263596538 35:152.437255638933 36:155.251732235909 37:157.068435641534 38:32.4781743884087 39:36.3420457641284 40:-35.4661482373873 41:-38.1081114212672 42:5.18118713299433 43:-18.3110961069663 44:9.39661949872971 45:-16.1922963509957 46:-19.1031802495321 47:-13.3228076299032 48:-8.84343846638997 49:-1.59282207489014 50:0.0183240423827172 51:0.0390351729812197 52:0.0988746187271606 53:0.0470803557484813 54:0.017097332438197 
6 1:15.1537556041793 2:27.8234136964976 3:24.0869962048533 4:19.4480302548334 5:15.0196638818559 6:23.2732310547981 7:25.0868420280287 8:20.8982920645081 9:21.4512428751551 10:22.5199065157786 11:30.8203193070713 12:9.50879010900922 13:38.928528101179 14:36.8272306663246 15:8.0149102724145 16:8.90418960905554 17:38.0297233521467 18:36.7912646167279 19:8.48900899000781 20:123.487234924344 21:134.542215663726 22:148.543105296437 23:147.559652083961 24:148.062849678605 25:148.766823211548 26:119.833826317569 27:120.786081948031 28:121.506084828662 29:140.380610569825 30:144.133465267162 31:148.640280269697 32:57.7598793263384 33:58.401222399778 34:59.3387973791833 35:171.384805181516 36:172.883537272272 37:174.513640772815 38:29.9752321751679 39:27.4042665958405 40:-33.4624955540194 41:-43.528033486184 42:-53.3636623883949 43:-30.8594799107488 44:13.4175434708595 45:-6.95596137905822 46:-6.49331702905543 47:1.69716196901658 48:-10.786145048983 49:-0.18354198511909 50:0.0136228559060848 51:0.0517034216659598 52:0.0297183167312804 53:0.0475281282266194 54:0.00348175998954752 
6 1:15.1611156484042 2:27.1596632901136 3:23.9943828426874 4:19.7242135520115 5:15.2717569526805 6:23.2616627257632 7:24.9922669481692 8:20.6086282615501 9:21.2618214309077 10:22.3265675554472 11:30.5712889748297 12:9.46222479537389 13:38.8111141459883 14:36.8767291651296 15:8.09195873192931 16:9.04852587858811 17:38.0041402917132 18:36.6997825749535 19:8.59781836880899 20:125.405242444428 21:135.520019497685 22:146.5540201963 23:147.927638277624 24:148.377745427917 25:148.690421658154 26:119.433963640447 27:119.628347429772 28:119.809452110684 29:141.241710481239 30:143.935307197478 31:145.497544182051 32:56.9319586186744 33:57.4552404928338 34:58.0028569075504 35:172.665600125043 36:173.442789637762 37:174.302212524724 38:30.405381530085 39:27.4514991461354 40:-33.2826431950226 41:-43.2745029054144 42:-52.2814295309431 43:-29.9853328341509 44:14.0369971885401 45:-6.73154250663869 46:-6.45075650776134 47:1.90891448189231 48:-10.2093510767993 49:-0.543480760910932 50:0.007096743995302 51:0.0332658916177394 52:0.00736395510515293 53:0.026287087513975 54:0.00611487128459855 
6 1:14.6056792424606 2:27.0838298586384 3:23.762196521789 4:19.6267402838362 5:15.3753584499003 6:23.3796227656509 7:24.6800631871226 8:20.5747096088492 9:19.5273212081679 10:22.2633337180175 11:30.3203113003672 12:9.41539832017092 13:38.0798495253995 14:37.1128944278572 15:7.9633127406634 16:9.089405950223 17:37.486706994512 18:36.3873624130327 19:8.89201208303842 20:117.029463433398 21:133.800954121519 22:148.018372994993 23:148.206316796624 24:149.24719078071 25:150.366679579289 26:111.149049794178 27:116.543341844108 28:119.223858369555 29:138.661165919527 30:143.92145968315 31:148.157952918127 32:55.9227039425342 33:58.3123659497266 34:61.7262526069041 35:152.701461122083 36:161.967016852583 37:169.586338883316 38:29.4550978924547 39:27.1425291682993 40:-32.9698876610824 41:-42.6879599477564 42:-51.0955017166478 43:-28.688657826611 44:13.4955240360328 45:-6.3451689694609 46:-2.59195498057774 47:4.91606371743339 48:-10.5674094813211 49:0.380786487034389 50:0.041854094528595 51:0.0872214340232218 52:0.0443979136993177 53:0.0614164971726663 54:0.00552689881533492 
6 1:16.4184377229225 2:27.1915190361613 3:24.0415842643188 4:19.4978157318346 5:15.6117110974176 6:23.3926661016804 7:24.6801085068111 8:20.6982637944007 9:21.1326973477608 10:22.3017691751783 11:30.5270708403239 12:9.46101833304862 13:39.271120578694 14:37.1272932220609 15:7.84553546650616 16:9.06553712552872 17:38.8524085673253 18:35.7165122428287 19:8.81853068891279 20:125.900062398766 21:142.806635495698 22:164.978792451575 23:149.071966121819 24:149.585563319891 25:150.584766619087 26:117.95923978098 27:119.075647638754 28:119.879189992652 29:145.71778074344 30:146.486380709172 31:147.919221370507 32:56.1784354566788 33:56.6443535753799 34:57.5857481685046 35:167.033026311496 36:169.033301507295 37:169.866835769543 38:29.8563681542873 39:27.0187388442151 40:-32.9599218723709 41:-43.1423640516523 42:-52.3863598091962 43:-30.057161546325 44:12.6620518426373 45:-7.78239189761959 46:-7.30438754983144 47:1.13233017594847 48:-11.3745947406717 49:-2.02635869587937 50:0.0119700638615313 51:0.054885340872519 52:0.00764895645865903 53:0.0282547125873163 54:0.00429755965063074 
6 1:16.0431289629717 2:27.0832824705077 3:24.0010349970811 4:19.7520395614634 5:15.6244200067674 6:23.4104199819228 7:25.2376144736169 8:20.4582760115218 9:20.9312680682855 10:22.1737971808024 11:30.3613453967758 12:9.48411905572523 13:39.3071037330905 14:36.9304516215393 15:7.82951977291643 16:9.12309379080071 17:38.3653318053745 18:36.364673633337 19:8.76139134318931 20:122.181972187985 21:137.929810563895 22:146.696388495932 23:150.415360216413 24:151.182618740245 25:152.48603811832 26:117.074155779868 27:117.248810883653 28:117.727569059167 29:140.511345919273 30:144.526764597673 31:146.48668045128 32:56.2218622197276 33:56.7892769788931 34:57.5203792933227 35:167.806449454274 36:168.563998587934 37:169.33167859697 38:28.7641527788604 39:26.4698930413407 40:-32.3424683883786 41:-43.0837966173011 42:-52.6735853622941 43:-30.2057582446757 44:14.4520650891697 45:-6.52813681346529 46:-7.46681585031397 47:0.654857649522669 48:-11.5543176146115 49:-2.53562015645644 50:0.0107648763982486 51:0.0336601633558436 52:0.00835877213674845 53:0.0294482446762606 54:0.00474063606141051 
6 1:16.0075426743289 2:26.9941718310505 3:23.8272071342337 4:19.8926361175424 5:15.7315191914601 6:23.4229975203255 7:24.7899223732128 8:20.2679786008158 9:21.1150069236767 10:22.1886082243589 11:30.3791614957694 12:9.47565473660237 13:39.1139257370227 14:37.0126382700184 15:7.8045797954105 16:9.16488367707398 17:38.3965753161322 18:36.2918028405763 19:8.70489392413698 20:126.339737862695 21:138.417332821875 22:145.652377838661 23:150.752702888782 24:151.370492449669 25:151.885304601694 26:116.662332660641 27:117.373969929891 28:118.021768737383 29:143.338503825772 30:146.387055843352 31:148.648889525597 32:55.8428196263834 33:56.1252874561701 34:56.4748298038124 35:168.10026432162 36:169.152212216328 37:170.460986229408 38:29.1590041677717 39:26.7834709563725 40:-32.0975674709804 41:-42.8322258129926 42:-52.2506896458881 43:-30.0110956732656 44:13.6031920641241 45:-6.83552895633268 46:-8.1459834542073 47:0.0657044665914186 48:-12.2385646255923 49:-3.21434753041872 50:0.022140881738597 51:0.0454601334658677 52:0.0168651895558137 53:0.0335907425043936 54:0.00994455954087642 
6 1:15.8221728536429 2:27.0036377548966 3:23.9187813117732 4:19.9809349766393 5:15.572055807217 6:23.4152126763442 7:24.8529771386629 8:20.2435836352868 9:21.0641074052232 10:22.2299727845981 11:30.4220404408565 12:9.49153046422355 13:39.1557203380254 14:36.6571989626613 15:7.84941897593823 16:9.1653895665652 17:37.954521255455 18:36.9968123136306 19:8.4544250522552 20:126.223994398424 21:137.08601531576 22:150.727940306216 23:151.00933661702 24:151.490917875309 25:151.894206327627 26:117.346135096525 27:117.727548609977 28:118.302169863345 29:142.726254763319 30:145.231453136709 31:153.873667067761 32:55.5509942027062 33:55.8116509744792 34:56.2770338820297 35:169.972220754674 36:170.33278789016 37:170.73582669911 38:29.4522000225009 39:26.9703869783395 40:-31.7348054031263 41:-42.8365682528631 42:-52.3756006682241 43:-30.0491003369963 44:13.5188541702322 45:-6.76634720451123 46:-7.96145684010274 47:0.249236661034661 48:-12.5438659577756 49:-3.43861547676293 50:0.00891308443662921 51:0.0361821926019798 52:0.00621798677450774 53:0.0293512754330043 54:0.00439930436555981 
6 1:15.9822774024504 2:27.0062717266977 3:23.8052133507587 4:19.8448170635708 5:15.8507590139505 6:23.4272061537969 7:24.7724052443444 8:20.40884169602 9:21.2158676840015 10:22.2428345736638 11:30.441390752412 12:9.50236056400093 13:39.2267189904907 14:36.6124877816936 15:7.96598084828542 16:9.20463038486271 17:37.845293179561 18:37.1031377093256 19:8.44196944184753 20:122.72955262624 21:134.328598039932 22:146.392234677791 23:150.807409861075 24:150.977911344676 25:151.158539460843 26:118.395300249587 27:118.630058762255 28:119.001654492179 29:144.779732274423 30:146.315218323307 31:149.7348807715 32:55.1921480844419 33:55.4768392949353 34:55.7404358074421 35:169.833739330119 36:170.110667912485 37:170.350329347085 38:29.3277427755498 39:26.8853892144319 40:-31.4849414535471 41:-43.0442136888569 42:-52.4675811464722 43:-30.22397203824 44:13.4669548756367 45:-6.50128667821755 46:-7.47520859177048 47:0.645401026751544 48:-12.5239214381656 49:-3.50801751420305 50:0.00451645037060477 51:0.0327992519894007 52:0.00427937823682167 53:0.0273014995042609 54:0.00138670010196456 
6 1:15.8469448257125 2:27.0628803748753 3:24.2798973142764 4:19.7266394916808 5:16.2423033641888 6:23.4542052760939 7:24.3816310873712 8:20.5775192359627 9:21.1058801748127 10:22.2395542708739 11:30.4601221579407 12:9.52046721056982 13:39.2687194164955 14:36.5188532607092 15:7.97817970758438 16:9.22107155586169 17:37.8047182326346 18:37.186356963503 19:8.34906144765326 20:124.18932684833 21:134.485176324171 22:145.732820986543 23:150.875991784481 24:151.222171431575 25:151.402697068543 26:117.35609709122 27:118.311984196884 28:118.971934177681 29:147.411096621508 30:148.867441222396 31:151.562625336431 32:55.0296031700065 33:55.2523404803631 34:55.5250682490831 35:169.159920878111 36:169.915594217841 37:170.372505230881 38:28.8670297194686 39:26.560927917146 40:-31.214830186218 41:-43.2822653920286 42:-53.1136418382327 43:-30.3593659152587 44:13.4371160633034 45:-5.89067751748694 46:-7.30615390671624 47:0.84454615910848 48:-12.6208217607604 49:-3.94832657443153 50:0.00646327264565657 51:0.0337217504805173 52:0.00527033114304606 53:0.027867663186108 54:0.00865263481802491 
6 1:15.4880906919732 2:27.3832296416271 3:24.5361566257801 4:19.673979664117 5:15.9822532238054 6:23.4433912569556 7:24.8486023566086 8:20.8175817322266 9:21.286627411498 10:22.3666907129292 11:30.5981710485844 12:9.53489824550936 13:39.7976528142829 14:36.2394568914077 15:7.93465758647591 16:9.20113622842925 17:37.9774885247835 18:37.0830544326664 19:8.32771538555876 20:129.631240559039 21:155.771332515095 22:168.077338282684 23:148.43254503988 24:150.29684046378 25:150.827751783996 26:118.128083399267 27:118.711485306636 28:119.383458890478 29:146.96402081769 30:148.638858079206 31:149.54628765238 32:53.7671143580348 33:54.19325980096 34:54.4422151188405 35:169.063393289166 36:169.496536672418 37:169.844841174828 38:28.9879329613785 39:26.4698489388423 40:-31.18377410209 41:-43.3858504046255 42:-53.6398997502541 43:-30.8766764324548 44:12.75493342485 45:-6.81881490928024 46:-8.12596456328435 47:0.669157327111088 48:-12.9558938652722 49:-3.71441947880076 50:0.019548231252584 51:0.046760202731879 52:0.00766479367970969 53:0.0264818758726495 54:0.0049225189091877 
7 1:14.3648010081778 2:20.5722921884753 3:21.152595728574 4:15.8868515789665 5:12.1215641977755 6:26.8132782976503 7:22.4447290891195 8:16.9291840650983 9:20.0127631222163 10:21.7996720885043 11:29.7984636146189 12:8.00832445840461 13:33.1523240224053 14:34.3642158199106 15:9.30845725169229 16:6.71201492595215 17:34.0719797765146 18:31.9092676090773 19:9.45086389461209 20:127.653357686303 21:133.201506645648 22:138.537790829564 23:61.7278753484961 24:62.6910362454301 25:63.4632707176868 26:162.043951725747 27:163.010720432631 28:163.86700601619 29:128.566555211683 30:136.016237630392 31:149.366905419908 32:160.390277626187 33:160.958937211968 34:161.556799812689 35:106.490507492031 36:108.398923955687 37:109.690086584317 38:29.2648822270535 39:30.9876786494577 40:-19.7038493748452 41:-18.4768739685013 42:5.56218090492326 43:-14.3805917755172 44:-52.1297536589004 45:-30.7824767723277 46:-18.3970278984792 47:-11.5606691386249 48:-5.08800455041834 49:1.73411949260815 50:0.00436773152878131 51:0.0289575672702777 52:0.0251988120253286 53:0.0308455226812474 54:0.00443321276024282 
7 1:14.1497589037282 2:22.75526860985 3:23.5031011693594 4:15.7314460773188 5:12.3629264410428 6:25.7505764438288 7:22.9018554806218 8:16.7436723722345 9:20.0336257764555 10:21.6454950037754 11:29.6159712501495 12:7.90227660470848 13:32.4618534907892 14:35.170572356115 15:9.00520548086031 16:6.96313347104722 17:33.352455204444 18:32.9151826486542 19:9.4301646803109 20:120.245448936856 21:131.037879102267 22:137.682961909424 23:53.1999181274619 24:55.5867226227033 25:61.7630606401142 26:154.975061084918 27:156.911877887318 28:161.051303431099 29:119.12630300911 30:133.873618457764 31:149.349406398863 32:156.548580637481 33:158.87764692325 34:159.789635102654 35:107.597807927928 36:109.296711113271 37:112.114696923349 38:26.3820817596034 39:30.6187061887038 40:-20.2656992515059 41:-18.9376267653547 42:5.45667531458955 43:-16.7088960004836 44:-50.686784519961 45:-29.4826787357268 46:-20.847119155683 47:-14.3439910913769 48:-8.35163499179639 49:0.182479933688515 50:0.0162887071504167 51:0.0342199792504943 52:0.127703455239869 53:0.101092970775853 54:0.00643896136636449 
